dataset,minsup,algorithm,run_type,run_id,campaign_id,expected_output_equivalent_group,log_path
D10C60,40%,CloFast,measured,2,20260112_221617,D10C60_0.4_group,logs_itemsets/CloFast_D10C60_0.4_run2_20260112_221617.log
D10C60,40%,CloFast,measured,1,20260112_221617,D10C60_0.4_group,logs_itemsets/CloFast_D10C60_0.4_run1_20260112_221617.log
D10C60,40%,ClaSP,warmup,1,20260112_221617,D10C60_0.4_group,logs_itemsets/ClaSP_D10C60_0.4_runwarmup1_20260112_221617.log
D10C60,40%,ClaSP,measured,3,20260112_221617,D10C60_0.4_group,logs_itemsets/ClaSP_D10C60_0.4_run3_20260112_221617.log
D10C60,40%,ClaSP,measured,2,20260112_221617,D10C60_0.4_group,logs_itemsets/ClaSP_D10C60_0.4_run2_20260112_221617.log
D10C60,40%,ClaSP,measured,1,20260112_221617,D10C60_0.4_group,logs_itemsets/ClaSP_D10C60_0.4_run1_20260112_221617.log
D10C60,40%,BIDE+,warmup,1,20260112_221617,D10C60_0.4_group,logs_itemsets/BIDE+_D10C60_0.4_runwarmup1_20260112_221617.log
D10C60,40%,BIDE+,measured,3,20260112_221617,D10C60_0.4_group,logs_itemsets/BIDE+_D10C60_0.4_run3_20260112_221617.log
D10C60,40%,BIDE+,measured,2,20260112_221617,D10C60_0.4_group,logs_itemsets/BIDE+_D10C60_0.4_run2_20260112_221617.log
D10C60,40%,BIDE+,measured,1,20260112_221617,D10C60_0.4_group,logs_itemsets/BIDE+_D10C60_0.4_run1_20260112_221617.log
D10C50,40%,TriBack-Clo-Java,warmup,1,20260112_221617,D10C50_0.4_group,logs_itemsets/TriBack-Clo-Java_D10C50_0.4_runwarmup1_20260112_221617.log
D10C50,40%,TriBack-Clo-Java,measured,3,20260112_221617,D10C50_0.4_group,logs_itemsets/TriBack-Clo-Java_D10C50_0.4_run3_20260112_221617.log
D10C50,40%,TriBack-Clo-Java,measured,2,20260112_221617,D10C50_0.4_group,logs_itemsets/TriBack-Clo-Java_D10C50_0.4_run2_20260112_221617.log
D10C50,40%,TriBack-Clo-Java,measured,1,20260112_221617,D10C50_0.4_group,logs_itemsets/TriBack-Clo-Java_D10C50_0.4_run1_20260112_221617.log
D10C50,40%,CloSpan,warmup,1,20260112_221617,D10C50_0.4_group,logs_itemsets/CloSpan_D10C50_0.4_runwarmup1_20260112_221617.log
D10C50,40%,CloSpan,measured,3,20260112_221617,D10C50_0.4_group,logs_itemsets/CloSpan_D10C50_0.4_run3_20260112_221617.log
D10C50,40%,CloSpan,measured,2,20260112_221617,D10C50_0.4_group,logs_itemsets/CloSpan_D10C50_0.4_run2_20260112_221617.log
D10C50,40%,CloSpan,measured,1,20260112_221617,D10C50_0.4_group,logs_itemsets/CloSpan_D10C50_0.4_run1_20260112_221617.log
D10C50,40%,CloFast,warmup,1,20260112_221617,D10C50_0.4_group,logs_itemsets/CloFast_D10C50_0.4_runwarmup1_20260112_221617.log
D10C50,40%,CloFast,measured,3,20260112_221617,D10C50_0.4_group,logs_itemsets/CloFast_D10C50_0.4_run3_20260112_221617.log
D10C50,40%,CloFast,measured,2,20260112_221617,D10C50_0.4_group,logs_itemsets/CloFast_D10C50_0.4_run2_20260112_221617.log
D10C50,40%,CloFast,measured,1,20260112_221617,D10C50_0.4_group,logs_itemsets/CloFast_D10C50_0.4_run1_20260112_221617.log
D10C50,40%,ClaSP,warmup,1,20260112_221617,D10C50_0.4_group,logs_itemsets/ClaSP_D10C50_0.4_runwarmup1_20260112_221617.log
D10C50,40%,ClaSP,measured,3,20260112_221617,D10C50_0.4_group,logs_itemsets/ClaSP_D10C50_0.4_run3_20260112_221617.log
D10C50,40%,ClaSP,measured,2,20260112_221617,D10C50_0.4_group,logs_itemsets/ClaSP_D10C50_0.4_run2_20260112_221617.log
D10C50,40%,ClaSP,measured,1,20260112_221617,D10C50_0.4_group,logs_itemsets/ClaSP_D10C50_0.4_run1_20260112_221617.log
D10C50,40%,BIDE+,warmup,1,20260112_221617,D10C50_0.4_group,logs_itemsets/BIDE+_D10C50_0.4_runwarmup1_20260112_221617.log
D10C50,40%,BIDE+,measured,3,20260112_221617,D10C50_0.4_group,logs_itemsets/BIDE+_D10C50_0.4_run3_20260112_221617.log
D10C50,40%,BIDE+,measured,2,20260112_221617,D10C50_0.4_group,logs_itemsets/BIDE+_D10C50_0.4_run2_20260112_221617.log
D10C50,40%,BIDE+,measured,1,20260112_221617,D10C50_0.4_group,logs_itemsets/BIDE+_D10C50_0.4_run1_20260112_221617.log
D10C40,40%,TriBack-Clo-Java,warmup,1,20260112_221617,D10C40_0.4_group,logs_itemsets/TriBack-Clo-Java_D10C40_0.4_runwarmup1_20260112_221617.log
D10C40,40%,TriBack-Clo-Java,measured,3,20260112_221617,D10C40_0.4_group,logs_itemsets/TriBack-Clo-Java_D10C40_0.4_run3_20260112_221617.log
D10C40,40%,TriBack-Clo-Java,measured,2,20260112_221617,D10C40_0.4_group,logs_itemsets/TriBack-Clo-Java_D10C40_0.4_run2_20260112_221617.log
D10C40,40%,TriBack-Clo-Java,measured,1,20260112_221617,D10C40_0.4_group,logs_itemsets/TriBack-Clo-Java_D10C40_0.4_run1_20260112_221617.log
D10C40,40%,CloSpan,warmup,1,20260112_221617,D10C40_0.4_group,logs_itemsets/CloSpan_D10C40_0.4_runwarmup1_20260112_221617.log
D10C40,40%,CloSpan,measured,3,20260112_221617,D10C40_0.4_group,logs_itemsets/CloSpan_D10C40_0.4_run3_20260112_221617.log
D10C40,40%,CloSpan,measured,2,20260112_221617,D10C40_0.4_group,logs_itemsets/CloSpan_D10C40_0.4_run2_20260112_221617.log
D10C40,40%,CloSpan,measured,1,20260112_221617,D10C40_0.4_group,logs_itemsets/CloSpan_D10C40_0.4_run1_20260112_221617.log
D10C40,40%,CloFast,warmup,1,20260112_221617,D10C40_0.4_group,logs_itemsets/CloFast_D10C40_0.4_runwarmup1_20260112_221617.log
D10C40,40%,CloFast,measured,3,20260112_221617,D10C40_0.4_group,logs_itemsets/CloFast_D10C40_0.4_run3_20260112_221617.log
D10C40,40%,CloFast,measured,2,20260112_221617,D10C40_0.4_group,logs_itemsets/CloFast_D10C40_0.4_run2_20260112_221617.log
D10C40,40%,CloFast,measured,1,20260112_221617,D10C40_0.4_group,logs_itemsets/CloFast_D10C40_0.4_run1_20260112_221617.log
D10C40,40%,ClaSP,warmup,1,20260112_221617,D10C40_0.4_group,logs_itemsets/ClaSP_D10C40_0.4_runwarmup1_20260112_221617.log
D10C40,40%,ClaSP,measured,3,20260112_221617,D10C40_0.4_group,logs_itemsets/ClaSP_D10C40_0.4_run3_20260112_221617.log
D10C40,40%,ClaSP,measured,2,20260112_221617,D10C40_0.4_group,logs_itemsets/ClaSP_D10C40_0.4_run2_20260112_221617.log
D10C40,40%,ClaSP,measured,1,20260112_221617,D10C40_0.4_group,logs_itemsets/ClaSP_D10C40_0.4_run1_20260112_221617.log
D10C40,40%,BIDE+,warmup,1,20260112_221617,D10C40_0.4_group,logs_itemsets/BIDE+_D10C40_0.4_runwarmup1_20260112_221617.log
D10C40,40%,BIDE+,measured,3,20260112_221617,D10C40_0.4_group,logs_itemsets/BIDE+_D10C40_0.4_run3_20260112_221617.log
D10C40,40%,BIDE+,measured,2,20260112_221617,D10C40_0.4_group,logs_itemsets/BIDE+_D10C40_0.4_run2_20260112_221617.log
D10C40,40%,BIDE+,measured,1,20260112_221617,D10C40_0.4_group,logs_itemsets/BIDE+_D10C40_0.4_run1_20260112_221617.log
D10C30,40%,TriBack-Clo-Java,warmup,1,20260112_221617,D10C30_0.4_group,logs_itemsets/TriBack-Clo-Java_D10C30_0.4_runwarmup1_20260112_221617.log
D10C30,40%,TriBack-Clo-Java,measured,3,20260112_221617,D10C30_0.4_group,logs_itemsets/TriBack-Clo-Java_D10C30_0.4_run3_20260112_221617.log
D10C30,40%,TriBack-Clo-Java,measured,2,20260112_221617,D10C30_0.4_group,logs_itemsets/TriBack-Clo-Java_D10C30_0.4_run2_20260112_221617.log
D10C30,40%,TriBack-Clo-Java,measured,1,20260112_221617,D10C30_0.4_group,logs_itemsets/TriBack-Clo-Java_D10C30_0.4_run1_20260112_221617.log
D10C30,40%,CloSpan,warmup,1,20260112_221617,D10C30_0.4_group,logs_itemsets/CloSpan_D10C30_0.4_runwarmup1_20260112_221617.log
D10C30,40%,CloSpan,measured,3,20260112_221617,D10C30_0.4_group,logs_itemsets/CloSpan_D10C30_0.4_run3_20260112_221617.log
D10C30,40%,CloSpan,measured,2,20260112_221617,D10C30_0.4_group,logs_itemsets/CloSpan_D10C30_0.4_run2_20260112_221617.log
D10C30,40%,CloSpan,measured,1,20260112_221617,D10C30_0.4_group,logs_itemsets/CloSpan_D10C30_0.4_run1_20260112_221617.log
D10C30,40%,CloFast,warmup,1,20260112_221617,D10C30_0.4_group,logs_itemsets/CloFast_D10C30_0.4_runwarmup1_20260112_221617.log
D10C30,40%,CloFast,measured,3,20260112_221617,D10C30_0.4_group,logs_itemsets/CloFast_D10C30_0.4_run3_20260112_221617.log
D10C30,40%,CloFast,measured,2,20260112_221617,D10C30_0.4_group,logs_itemsets/CloFast_D10C30_0.4_run2_20260112_221617.log
D10C30,40%,CloFast,measured,1,20260112_221617,D10C30_0.4_group,logs_itemsets/CloFast_D10C30_0.4_run1_20260112_221617.log
D10C30,40%,ClaSP,warmup,1,20260112_221617,D10C30_0.4_group,logs_itemsets/ClaSP_D10C30_0.4_runwarmup1_20260112_221617.log
D10C30,40%,ClaSP,measured,3,20260112_221617,D10C30_0.4_group,logs_itemsets/ClaSP_D10C30_0.4_run3_20260112_221617.log
D10C30,40%,ClaSP,measured,2,20260112_221617,D10C30_0.4_group,logs_itemsets/ClaSP_D10C30_0.4_run2_20260112_221617.log
D10C30,40%,ClaSP,measured,1,20260112_221617,D10C30_0.4_group,logs_itemsets/ClaSP_D10C30_0.4_run1_20260112_221617.log
D10C30,40%,BIDE+,warmup,1,20260112_221617,D10C30_0.4_group,logs_itemsets/BIDE+_D10C30_0.4_runwarmup1_20260112_221617.log
D10C30,40%,BIDE+,measured,3,20260112_221617,D10C30_0.4_group,logs_itemsets/BIDE+_D10C30_0.4_run3_20260112_221617.log
D10C30,40%,BIDE+,measured,2,20260112_221617,D10C30_0.4_group,logs_itemsets/BIDE+_D10C30_0.4_run2_20260112_221617.log
D10C30,40%,BIDE+,measured,1,20260112_221617,D10C30_0.4_group,logs_itemsets/BIDE+_D10C30_0.4_run1_20260112_221617.log
D10C20,40%,TriBack-Clo-Java,warmup,1,20260112_221617,D10C20_0.4_group,logs_itemsets/TriBack-Clo-Java_D10C20_0.4_runwarmup1_20260112_221617.log
D10C20,40%,TriBack-Clo-Java,measured,3,20260112_221617,D10C20_0.4_group,logs_itemsets/TriBack-Clo-Java_D10C20_0.4_run3_20260112_221617.log
D10C20,40%,TriBack-Clo-Java,measured,2,20260112_221617,D10C20_0.4_group,logs_itemsets/TriBack-Clo-Java_D10C20_0.4_run2_20260112_221617.log
D10C20,40%,TriBack-Clo-Java,measured,1,20260112_221617,D10C20_0.4_group,logs_itemsets/TriBack-Clo-Java_D10C20_0.4_run1_20260112_221617.log
D10C20,40%,CloSpan,warmup,1,20260112_221617,D10C20_0.4_group,logs_itemsets/CloSpan_D10C20_0.4_runwarmup1_20260112_221617.log
D10C20,40%,CloSpan,measured,3,20260112_221617,D10C20_0.4_group,logs_itemsets/CloSpan_D10C20_0.4_run3_20260112_221617.log
D10C20,40%,CloSpan,measured,2,20260112_221617,D10C20_0.4_group,logs_itemsets/CloSpan_D10C20_0.4_run2_20260112_221617.log
D10C20,40%,CloSpan,measured,1,20260112_221617,D10C20_0.4_group,logs_itemsets/CloSpan_D10C20_0.4_run1_20260112_221617.log
D10C20,40%,CloFast,warmup,1,20260112_221617,D10C20_0.4_group,logs_itemsets/CloFast_D10C20_0.4_runwarmup1_20260112_221617.log
D10C20,40%,CloFast,measured,3,20260112_221617,D10C20_0.4_group,logs_itemsets/CloFast_D10C20_0.4_run3_20260112_221617.log
D10C20,40%,CloFast,measured,2,20260112_221617,D10C20_0.4_group,logs_itemsets/CloFast_D10C20_0.4_run2_20260112_221617.log
D10C20,40%,CloFast,measured,1,20260112_221617,D10C20_0.4_group,logs_itemsets/CloFast_D10C20_0.4_run1_20260112_221617.log
D10C20,40%,ClaSP,warmup,1,20260112_221617,D10C20_0.4_group,logs_itemsets/ClaSP_D10C20_0.4_runwarmup1_20260112_221617.log
D10C20,40%,ClaSP,measured,3,20260112_221617,D10C20_0.4_group,logs_itemsets/ClaSP_D10C20_0.4_run3_20260112_221617.log
D10C20,40%,ClaSP,measured,2,20260112_221617,D10C20_0.4_group,logs_itemsets/ClaSP_D10C20_0.4_run2_20260112_221617.log
D10C20,40%,ClaSP,measured,1,20260112_221617,D10C20_0.4_group,logs_itemsets/ClaSP_D10C20_0.4_run1_20260112_221617.log
D10C20,40%,BIDE+,warmup,1,20260112_221617,D10C20_0.4_group,logs_itemsets/BIDE+_D10C20_0.4_runwarmup1_20260112_221617.log
D10C20,40%,BIDE+,measured,3,20260112_221617,D10C20_0.4_group,logs_itemsets/BIDE+_D10C20_0.4_run3_20260112_221617.log
D10C20,40%,BIDE+,measured,2,20260112_221617,D10C20_0.4_group,logs_itemsets/BIDE+_D10C20_0.4_run2_20260112_221617.log
D10C20,40%,BIDE+,measured,1,20260112_221617,D10C20_0.4_group,logs_itemsets/BIDE+_D10C20_0.4_run1_20260112_221617.log
SIGN,5%,TriBack-Clo,warmup,1,20260112_163940,SIGN_0.05_group,logs/TriBack-Clo_SIGN_0.05_runwarmup1_20260112_163940.log
SIGN,5%,TriBack-Clo,measured,3,20260112_163940,SIGN_0.05_group,logs/TriBack-Clo_SIGN_0.05_run3_20260112_163940.log
SIGN,5%,TriBack-Clo,measured,2,20260112_163940,SIGN_0.05_group,logs/TriBack-Clo_SIGN_0.05_run2_20260112_163940.log
SIGN,5%,TriBack-Clo,measured,1,20260112_163940,SIGN_0.05_group,logs/TriBack-Clo_SIGN_0.05_run1_20260112_163940.log
SIGN,20%,TriBack-Clo,warmup,1,20260112_163940,SIGN_0.2_group,logs/TriBack-Clo_SIGN_0.2_runwarmup1_20260112_163940.log
SIGN,20%,TriBack-Clo,measured,3,20260112_163940,SIGN_0.2_group,logs/TriBack-Clo_SIGN_0.2_run3_20260112_163940.log
SIGN,20%,TriBack-Clo,measured,2,20260112_163940,SIGN_0.2_group,logs/TriBack-Clo_SIGN_0.2_run2_20260112_163940.log
SIGN,20%,TriBack-Clo,measured,1,20260112_163940,SIGN_0.2_group,logs/TriBack-Clo_SIGN_0.2_run1_20260112_163940.log
SIGN,2%,TriBack-Clo,warmup,1,20260112_163940,SIGN_0.02_group,logs/TriBack-Clo_SIGN_0.02_runwarmup1_20260112_163940.log
SIGN,2%,TriBack-Clo,measured,3,20260112_163940,SIGN_0.02_group,logs/TriBack-Clo_SIGN_0.02_run3_20260112_163940.log
SIGN,2%,TriBack-Clo,measured,2,20260112_163940,SIGN_0.02_group,logs/TriBack-Clo_SIGN_0.02_run2_20260112_163940.log
SIGN,2%,TriBack-Clo,measured,1,20260112_163940,SIGN_0.02_group,logs/TriBack-Clo_SIGN_0.02_run1_20260112_163940.log
SIGN,10%,TriBack-Clo,warmup,1,20260112_163940,SIGN_0.1_group,logs/TriBack-Clo_SIGN_0.1_runwarmup1_20260112_163940.log
SIGN,10%,TriBack-Clo,measured,3,20260112_163940,SIGN_0.1_group,logs/TriBack-Clo_SIGN_0.1_run3_20260112_163940.log
SIGN,10%,TriBack-Clo,measured,2,20260112_163940,SIGN_0.1_group,logs/TriBack-Clo_SIGN_0.1_run2_20260112_163940.log
SIGN,10%,TriBack-Clo,measured,1,20260112_163940,SIGN_0.1_group,logs/TriBack-Clo_SIGN_0.1_run1_20260112_163940.log
SIGN,1%,TriBack-Clo,warmup,1,20260112_163940,SIGN_0.01_group,logs/TriBack-Clo_SIGN_0.01_runwarmup1_20260112_163940.log
SIGN,1%,TriBack-Clo,measured,3,20260112_163940,SIGN_0.01_group,logs/TriBack-Clo_SIGN_0.01_run3_20260112_163940.log
SIGN,1%,TriBack-Clo,measured,2,20260112_163940,SIGN_0.01_group,logs/TriBack-Clo_SIGN_0.01_run2_20260112_163940.log
SIGN,1%,TriBack-Clo,measured,1,20260112_163940,SIGN_0.01_group,logs/TriBack-Clo_SIGN_0.01_run1_20260112_163940.log
MSNBC_small,5%,TriBack-Clo,warmup,1,20260112_163940,MSNBC_small_0.05_group,logs/TriBack-Clo_MSNBC_small_0.05_runwarmup1_20260112_163940.log
MSNBC_small,5%,TriBack-Clo,measured,3,20260112_163940,MSNBC_small_0.05_group,logs/TriBack-Clo_MSNBC_small_0.05_run3_20260112_163940.log
MSNBC_small,5%,TriBack-Clo,measured,2,20260112_163940,MSNBC_small_0.05_group,logs/TriBack-Clo_MSNBC_small_0.05_run2_20260112_163940.log
MSNBC_small,5%,TriBack-Clo,measured,1,20260112_163940,MSNBC_small_0.05_group,logs/TriBack-Clo_MSNBC_small_0.05_run1_20260112_163940.log
MSNBC_small,2%,TriBack-Clo,warmup,1,20260112_163940,MSNBC_small_0.02_group,logs/TriBack-Clo_MSNBC_small_0.02_runwarmup1_20260112_163940.log
MSNBC_small,2%,TriBack-Clo,measured,3,20260112_163940,MSNBC_small_0.02_group,logs/TriBack-Clo_MSNBC_small_0.02_run3_20260112_163940.log
MSNBC_small,2%,TriBack-Clo,measured,2,20260112_163940,MSNBC_small_0.02_group,logs/TriBack-Clo_MSNBC_small_0.02_run2_20260112_163940.log
MSNBC_small,2%,TriBack-Clo,measured,1,20260112_163940,MSNBC_small_0.02_group,logs/TriBack-Clo_MSNBC_small_0.02_run1_20260112_163940.log
MSNBC_small,1%,TriBack-Clo,warmup,1,20260112_163940,MSNBC_small_0.01_group,logs/TriBack-Clo_MSNBC_small_0.01_runwarmup1_20260112_163940.log
MSNBC_small,1%,TriBack-Clo,measured,3,20260112_163940,MSNBC_small_0.01_group,logs/TriBack-Clo_MSNBC_small_0.01_run3_20260112_163940.log
MSNBC_small,1%,TriBack-Clo,measured,2,20260112_163940,MSNBC_small_0.01_group,logs/TriBack-Clo_MSNBC_small_0.01_run2_20260112_163940.log
MSNBC_small,1%,TriBack-Clo,measured,1,20260112_163940,MSNBC_small_0.01_group,logs/TriBack-Clo_MSNBC_small_0.01_run1_20260112_163940.log
MSNBC_small,0.5%,TriBack-Clo,warmup,1,20260112_163940,MSNBC_small_0.005_group,logs/TriBack-Clo_MSNBC_small_0.005_runwarmup1_20260112_163940.log
MSNBC_small,0.5%,TriBack-Clo,measured,3,20260112_163940,MSNBC_small_0.005_group,logs/TriBack-Clo_MSNBC_small_0.005_run3_20260112_163940.log
MSNBC_small,0.5%,TriBack-Clo,measured,2,20260112_163940,MSNBC_small_0.005_group,logs/TriBack-Clo_MSNBC_small_0.005_run2_20260112_163940.log
MSNBC_small,0.5%,TriBack-Clo,measured,1,20260112_163940,MSNBC_small_0.005_group,logs/TriBack-Clo_MSNBC_small_0.005_run1_20260112_163940.log
MSNBC_small,0.2%,TriBack-Clo,warmup,1,20260112_163940,MSNBC_small_0.002_group,logs/TriBack-Clo_MSNBC_small_0.002_runwarmup1_20260112_163940.log
MSNBC_small,0.2%,TriBack-Clo,measured,3,20260112_163940,MSNBC_small_0.002_group,logs/TriBack-Clo_MSNBC_small_0.002_run3_20260112_163940.log
MSNBC_small,0.2%,TriBack-Clo,measured,2,20260112_163940,MSNBC_small_0.002_group,logs/TriBack-Clo_MSNBC_small_0.002_run2_20260112_163940.log
MSNBC_small,0.2%,TriBack-Clo,measured,1,20260112_163940,MSNBC_small_0.002_group,logs/TriBack-Clo_MSNBC_small_0.002_run1_20260112_163940.log
MSNBC_small,0.05%,TriBack-Clo,warmup,1,20260112_163940,MSNBC_small_0.0005_group,logs/TriBack-Clo_MSNBC_small_0.0005_runwarmup1_20260112_163940.log
MSNBC_small,0.05%,TriBack-Clo,measured,1,20260112_163940,MSNBC_small_0.0005_group,logs/TriBack-Clo_MSNBC_small_0.0005_run1_20260112_163940.log
MSNBC,5%,TriBack-Clo,warmup,1,20260112_163940,MSNBC_0.05_group,logs/TriBack-Clo_MSNBC_0.05_runwarmup1_20260112_163940.log
MSNBC,5%,TriBack-Clo,measured,3,20260112_163940,MSNBC_0.05_group,logs/TriBack-Clo_MSNBC_0.05_run3_20260112_163940.log
MSNBC,5%,TriBack-Clo,measured,2,20260112_163940,MSNBC_0.05_group,logs/TriBack-Clo_MSNBC_0.05_run2_20260112_163940.log
MSNBC,5%,TriBack-Clo,measured,1,20260112_163940,MSNBC_0.05_group,logs/TriBack-Clo_MSNBC_0.05_run1_20260112_163940.log
MSNBC,2%,TriBack-Clo,warmup,1,20260112_163940,MSNBC_0.02_group,logs/TriBack-Clo_MSNBC_0.02_runwarmup1_20260112_163940.log
MSNBC,2%,TriBack-Clo,measured,3,20260112_163940,MSNBC_0.02_group,logs/TriBack-Clo_MSNBC_0.02_run3_20260112_163940.log
MSNBC,2%,TriBack-Clo,measured,2,20260112_163940,MSNBC_0.02_group,logs/TriBack-Clo_MSNBC_0.02_run2_20260112_163940.log
MSNBC,2%,TriBack-Clo,measured,1,20260112_163940,MSNBC_0.02_group,logs/TriBack-Clo_MSNBC_0.02_run1_20260112_163940.log
MSNBC,1%,TriBack-Clo,warmup,1,20260112_163940,MSNBC_0.01_group,logs/TriBack-Clo_MSNBC_0.01_runwarmup1_20260112_163940.log
MSNBC,1%,TriBack-Clo,measured,3,20260112_163940,MSNBC_0.01_group,logs/TriBack-Clo_MSNBC_0.01_run3_20260112_163940.log
MSNBC,1%,TriBack-Clo,measured,2,20260112_163940,MSNBC_0.01_group,logs/TriBack-Clo_MSNBC_0.01_run2_20260112_163940.log
MSNBC,1%,TriBack-Clo,measured,1,20260112_163940,MSNBC_0.01_group,logs/TriBack-Clo_MSNBC_0.01_run1_20260112_163940.log
MSNBC,0.5%,TriBack-Clo,warmup,1,20260112_163940,MSNBC_0.005_group,logs/TriBack-Clo_MSNBC_0.005_runwarmup1_20260112_163940.log
MSNBC,0.5%,TriBack-Clo,measured,3,20260112_163940,MSNBC_0.005_group,logs/TriBack-Clo_MSNBC_0.005_run3_20260112_163940.log
MSNBC,0.5%,TriBack-Clo,measured,2,20260112_163940,MSNBC_0.005_group,logs/TriBack-Clo_MSNBC_0.005_run2_20260112_163940.log
MSNBC,0.5%,TriBack-Clo,measured,1,20260112_163940,MSNBC_0.005_group,logs/TriBack-Clo_MSNBC_0.005_run1_20260112_163940.log
MSNBC,0.2%,TriBack-Clo,warmup,1,20260112_163940,MSNBC_0.002_group,logs/TriBack-Clo_MSNBC_0.002_runwarmup1_20260112_163940.log
MSNBC,0.2%,TriBack-Clo,measured,3,20260112_163940,MSNBC_0.002_group,logs/TriBack-Clo_MSNBC_0.002_run3_20260112_163940.log
MSNBC,0.2%,TriBack-Clo,measured,2,20260112_163940,MSNBC_0.002_group,logs/TriBack-Clo_MSNBC_0.002_run2_20260112_163940.log
MSNBC,0.2%,TriBack-Clo,measured,1,20260112_163940,MSNBC_0.002_group,logs/TriBack-Clo_MSNBC_0.002_run1_20260112_163940.log
MSNBC,0.1%,TriBack-Clo,warmup,1,20260112_163940,MSNBC_0.001_group,logs/TriBack-Clo_MSNBC_0.001_runwarmup1_20260112_163940.log
MSNBC,0.1%,TriBack-Clo,measured,3,20260112_163940,MSNBC_0.001_group,logs/TriBack-Clo_MSNBC_0.001_run3_20260112_163940.log
MSNBC,0.1%,TriBack-Clo,measured,2,20260112_163940,MSNBC_0.001_group,logs/TriBack-Clo_MSNBC_0.001_run2_20260112_163940.log
MSNBC,0.1%,TriBack-Clo,measured,1,20260112_163940,MSNBC_0.001_group,logs/TriBack-Clo_MSNBC_0.001_run1_20260112_163940.log
MSNBC,0.05%,TriBack-Clo,warmup,1,20260112_163940,MSNBC_0.0005_group,logs/TriBack-Clo_MSNBC_0.0005_runwarmup1_20260112_163940.log
MSNBC,0.05%,TriBack-Clo,measured,3,20260112_163940,MSNBC_0.0005_group,logs/TriBack-Clo_MSNBC_0.0005_run3_20260112_163940.log
MSNBC,0.05%,TriBack-Clo,measured,2,20260112_163940,MSNBC_0.0005_group,logs/TriBack-Clo_MSNBC_0.0005_run2_20260112_163940.log
MSNBC,0.05%,TriBack-Clo,measured,1,20260112_163940,MSNBC_0.0005_group,logs/TriBack-Clo_MSNBC_0.0005_run1_20260112_163940.log
BIKE,5%,TriBack-Clo,warmup,1,20260112_163940,BIKE_0.05_group,logs/TriBack-Clo_BIKE_0.05_runwarmup1_20260112_163940.log
BIKE,5%,TriBack-Clo,measured,3,20260112_163940,BIKE_0.05_group,logs/TriBack-Clo_BIKE_0.05_run3_20260112_163940.log
BIKE,5%,TriBack-Clo,measured,2,20260112_163940,BIKE_0.05_group,logs/TriBack-Clo_BIKE_0.05_run2_20260112_163940.log
BIKE,5%,TriBack-Clo,measured,1,20260112_163940,BIKE_0.05_group,logs/TriBack-Clo_BIKE_0.05_run1_20260112_163940.log
BIKE,20%,TriBack-Clo,warmup,1,20260112_163940,BIKE_0.2_group,logs/TriBack-Clo_BIKE_0.2_runwarmup1_20260112_163940.log
BIKE,20%,TriBack-Clo,measured,3,20260112_163940,BIKE_0.2_group,logs/TriBack-Clo_BIKE_0.2_run3_20260112_163940.log
BIKE,20%,TriBack-Clo,measured,2,20260112_163940,BIKE_0.2_group,logs/TriBack-Clo_BIKE_0.2_run2_20260112_163940.log
BIKE,20%,TriBack-Clo,measured,1,20260112_163940,BIKE_0.2_group,logs/TriBack-Clo_BIKE_0.2_run1_20260112_163940.log
BIKE,2%,TriBack-Clo,warmup,1,20260112_163940,BIKE_0.02_group,logs/TriBack-Clo_BIKE_0.02_runwarmup1_20260112_163940.log
BIKE,2%,TriBack-Clo,measured,3,20260112_163940,BIKE_0.02_group,logs/TriBack-Clo_BIKE_0.02_run3_20260112_163940.log
BIKE,2%,TriBack-Clo,measured,2,20260112_163940,BIKE_0.02_group,logs/TriBack-Clo_BIKE_0.02_run2_20260112_163940.log
BIKE,2%,TriBack-Clo,measured,1,20260112_163940,BIKE_0.02_group,logs/TriBack-Clo_BIKE_0.02_run1_20260112_163940.log
BIKE,10%,TriBack-Clo,warmup,1,20260112_163940,BIKE_0.1_group,logs/TriBack-Clo_BIKE_0.1_runwarmup1_20260112_163940.log
BIKE,10%,TriBack-Clo,measured,3,20260112_163940,BIKE_0.1_group,logs/TriBack-Clo_BIKE_0.1_run3_20260112_163940.log
BIKE,10%,TriBack-Clo,measured,2,20260112_163940,BIKE_0.1_group,logs/TriBack-Clo_BIKE_0.1_run2_20260112_163940.log
BIKE,10%,TriBack-Clo,measured,1,20260112_163940,BIKE_0.1_group,logs/TriBack-Clo_BIKE_0.1_run1_20260112_163940.log
